Pos,Game,Game.1,Console,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Unnamed: 10_level_2,Genero,Plataforma
78,,Fist of the North Star: Ken's Rage,,0.66m,0.06m,0.03m,0.55m,0.01m,02nd Nov 10,,Action,PS3
79,,Sengoku Basara: Samurai Heroes,,0.64m,0.17m,0.04m,0.40m,0.02m,12th Oct 10,,Action,PS3
80,,Dead Island: Riptide Read the review,,0.64m,0.26m,0.21m,0.07m,0.10m,23rd Apr 13,,Action,PS3
81,,Warriors Orochi 3,,0.62m,,0.04m,0.57m,0.01m,20th Mar 12,,Action,PS3
82,,Disney Universe,,0.62m,0.30m,0.23m,,0.09m,25th Oct 11,,Action,PS3
83,,Middle-Earth: Shadow of Mordor,,0.58m,0.22m,0.26m,0.01m,0.09m,18th Nov 14,,Action,PS3
84,,Mobile Suit Gundam: Extreme Vs,,0.38m,,,0.38m,,30th Jan 14,,Action,PS3
85,,Disney Infinity 3.0,,0.56m,0.22m,0.25m,,0.09m,30th Aug 15,,Action,PS3
86,,Tom Clancy's HAWX,,0.56m,0.21m,0.22m,0.05m,0.09m,03rd Mar 09,,Action,PS3
87,,Enslaved: Odyssey to the West,,0.56m,0.24m,0.23m,0.01m,0.08m,05th Oct 10,,Action,PS3
88,,Dynasty Warriors: Gundam 3,,0.54m,0.11m,0.05m,0.36m,0.02m,28th Jun 11,,Action,PS3
89,,Way of the Samurai 3,,0.52m,0.18m,0.08m,0.22m,0.04m,13th Oct 09,,Action,PS3
90,,Metal Gear Solid HD Collection,,0.52m,0.32m,0.13m,,0.07m,08th Nov 11,,Action,PS3
91,,Lair,,0.51m,0.36m,0.04m,0.08m,0.04m,30th Aug 07,,Action,PS3
92,,Prince of Persia Trilogy,,0.51m,0.17m,0.24m,,0.09m,19th Apr 11,,Action,PS3
93,,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,,0.50m,,,0.50m,,26th Feb 15,,Action,PS3
94,,Lost: Via Domus Read the review,,0.50m,0.19m,0.23m,,0.09m,26th Feb 08,,Action,PS3
95,,Transformers: War for Cybertron Read the review,,0.50m,0.24m,0.18m,,0.07m,22nd Jun 10,,Action,PS3
96,,Dynasty Warriors: Gundam 2 Read the review,,0.49m,0.09m,0.07m,0.32m,0.03m,21st Apr 09,,Action,PS3
97,,The Saboteur,,0.48m,0.20m,0.21m,,0.07m,08th Dec 09,,Action,PS3
98,,Dynasty Warriors Gundam,,0.47m,0.14m,0.01m,0.31m,0.02m,28th Aug 07,,Action,PS3
99,,Deadpool,,0.47m,0.23m,0.16m,,0.08m,25th Jun 13,,Action,PS3
100,,Mass Effect Trilogy,,0.46m,0.37m,,,0.09m,04th Dec 12,,Action,PS3
101,,Ninja Gaiden 3,,0.44m,0.19m,0.09m,0.11m,0.05m,20th Mar 12,,Action,PS3
102,,Spider-Man: Shattered Dimensions,,0.44m,0.26m,0.13m,,0.05m,07th Sep 10,,Action,PS3
103,,Star Wars The Clone Wars: Republic Heroes,,0.44m,0.19m,0.18m,,0.07m,06th Oct 09,,Action,PS3
104,,Naughty Bear Read the review,,0.44m,0.18m,0.18m,,0.07m,29th Jun 10,,Action,PS3
105,,Asura's Wrath Read the review,,0.43m,0.20m,0.12m,0.06m,0.05m,21st Feb 12,,Action,PS3
106,,Def Jam Icon,,0.43m,0.16m,0.19m,0.00m,0.07m,06th Mar 07,,Action,PS3
107,,LEGO Marvel's Avengers,,0.43m,0.13m,0.23m,,0.07m,26th Jan 16,,Action,PS3
108,,TRON: Evolution,,0.42m,0.27m,0.10m,,0.05m,07th Dec 10,,Action,PS3
109,,Tom Clancy's HAWX 2,,0.41m,0.21m,0.12m,0.03m,0.05m,07th Sep 10,,Action,PS3
110,,Transformers: Fall of Cybertron,,0.40m,0.19m,0.15m,,0.06m,21st Aug 12,,Action,PS3
111,,Transformers: The Game,,0.40m,0.32m,0.03m,0.01m,0.04m,26th Jun 07,,Action,PS3
112,,Harry Potter and the Deathly Hallows - Part 1,,0.39m,0.13m,0.20m,,0.07m,09th Nov 10,,Action,PS3
113,,Iron Man 2 Read the review,,0.39m,0.14m,0.19m,,0.07m,04th May 10,,Action,PS3
114,,Robert Ludlum's The Bourne Conspiracy,,0.39m,0.18m,0.14m,,0.06m,03rd Jun 08,,Action,PS3
115,,Silent Hill: Homecoming,,0.39m,0.18m,0.15m,,0.06m,30th Sep 08,,Action,PS3
116,,Zone of the Enders HD Collection,,0.39m,0.21m,0.04m,0.09m,0.05m,30th Oct 12,,Action,PS3
117,,Viking: Battle for Asgard,,0.38m,0.14m,0.18m,,0.07m,25th Mar 08,,Action,PS3
118,,Warriors Orochi 2,,0.37m,,,0.37m,,20th Mar 12,,Action,PS3
119,,Thief,,0.37m,0.10m,0.19m,0.03m,0.06m,25th Feb 14,,Action,PS3
120,,Defiance,,0.37m,0.19m,0.12m,,0.06m,02nd Apr 13,,Action,PS3
121,,SAW,,0.36m,0.13m,0.17m,,0.06m,06th Oct 09,,Action,PS3
122,,Dark Void,,0.35m,0.18m,0.12m,,0.05m,19th Jan 10,,Action,PS3
123,,Transformers: Dark of the Moon,,0.35m,0.11m,0.18m,,0.06m,14th Jun 11,,Action,PS3
124,,Mini Ninjas,,0.34m,0.14m,0.15m,,0.06m,08th Sep 09,,Action,PS3
125,,Conan,,0.34m,0.13m,0.15m,,0.05m,23rd Oct 07,,Action,PS3
126,,Dynasty Warriors 6 Empires,,0.34m,0.14m,0.03m,0.15m,0.02m,23rd Jun 09,,Action,PS3
127,,Remember Me Read the review,,0.34m,0.10m,0.18m,,0.05m,04th Jun 13,,Action,PS3
128,,Samurai Warriors 3Z,,0.33m,,,0.33m,,10th Feb 11,,Action,PS3
129,,Sengoku Musou 3 Z,,0.33m,,,0.33m,,10th Feb 11,,Action,PS3
130,,Binary Domain Read the review,,0.33m,0.09m,0.07m,0.14m,0.03m,28th Feb 12,,Action,PS3
131,,Harry Potter and the Half-Blood Prince,,0.33m,0.15m,0.13m,,0.05m,30th Jun 09,,Action,PS3
132,,Harry Potter and the Deathly Hallows - Part 2,,0.33m,0.14m,0.14m,,0.05m,12th Jul 11,,Action,PS3
133,,Golden Axe: Beast Rider,,0.32m,0.13m,0.14m,,0.06m,14th Oct 08,,Action,PS3
134,,Dead Rising 2: Off the Record,,0.32m,0.11m,0.08m,0.10m,0.03m,11th Oct 11,,Action,PS3
135,,Silent Hill HD Collection,,0.32m,0.15m,0.10m,0.03m,0.04m,20th Mar 12,,Action,PS3
136,,Mobile Suit Gundam Battlefield Record U.C.0081,,0.24m,,,0.24m,,03rd Sep 09,,Action,PS3
137,,Phineas and Ferb: Across the 2nd Dimension Read the review,,0.32m,0.15m,0.12m,,0.05m,02nd Aug 11,,Action,PS3
138,,Overlord II,,0.32m,0.11m,0.15m,,0.05m,23rd Jun 09,,Action,PS3
139,,Clash of the Titans: The Videogame,,0.31m,0.09m,0.15m,0.01m,0.05m,27th Jul 10,,Action,PS3
140,,Resident Evil: Revelations 2 Read the review,,0.30m,0.06m,0.05m,0.17m,0.02m,24th Feb 15,,Action,PS3
141,,Fist of the North Star: Ken's Rage 2,,0.30m,,,0.30m,,05th Feb 13,,Action,PS3
142,,Dynasty Warriors: Strikeforce,,0.29m,0.11m,0.08m,0.07m,0.03m,16th Feb 10,,Action,PS3
143,,The Godfather: Dons Edition,,0.29m,0.25m,0.02m,,0.03m,20th Mar 07,,Action,PS3
144,,Bladestorm: The Hundred Years' War,,0.28m,0.10m,0.03m,0.14m,0.02m,06th Nov 07,,Action,PS3
145,,Medieval Moves: Deadmund's Quest,,0.28m,0.13m,0.11m,,0.05m,15th Nov 11,,Action,PS3
146,,El Shaddai: Ascension of the Metatron Read the review,,0.28m,0.11m,0.07m,0.08m,0.03m,16th Aug 11,,Action,PS3
147,,Darksiders Read the review,,0.28m,0.02m,0.14m,0.02m,0.10m,05th Jan 10,,Action,PS3
148,,Shadows of the Damned Read the review,,0.27m,0.11m,0.09m,0.04m,0.03m,21st Jun 11,,Action,PS3
149,,One Piece: Pirate Warriors 3,,0.27m,,0.06m,0.20m,0.01m,25th Aug 15,,Action,PS3
150,,The Incredible Hulk,,0.26m,0.22m,0.02m,,0.02m,05th Jun 08,,Action,PS3
151,,Spider-Man: Web of Shadows,,0.26m,0.20m,0.04m,,0.02m,21st Oct 08,,Action,PS3
152,,Tom Clancy's Splinter Cell: Double Agent,,0.26m,0.20m,0.03m,,0.03m,30th Mar 07,,Action,PS3
153,,Tokyo Jungle Read the review,,0.26m,,,0.26m,,31st Dec 20,,Action,PS3
154,,Ratchet & Clank: Full Frontal Assault Read the review,,0.25m,0.19m,0.01m,,0.05m,27th Nov 12,,Action,PS3
155,,X-Men: Destiny,,0.24m,0.14m,0.07m,,0.03m,27th Sep 11,,Action,PS3
156,,Bakugan: Battle Brawlers,,0.24m,0.19m,0.03m,,0.02m,20th Oct 09,,Action,PS3
157,,Killer is Dead,,0.24m,0.12m,0.04m,0.05m,0.03m,27th Aug 13,,Action,PS3
158,,Dynasty Warriors Gundam Reborn,,0.23m,,,0.23m,,01st Jul 14,,Action,PS3
159,,Madagascar: Escape 2 Africa,,0.23m,0.12m,0.08m,,0.03m,04th Nov 08,,Action,PS3
160,,Musou Orochi Z,,0.23m,,,0.23m,,12th Mar 09,,Action,PS3
161,,Saint Seiya: Sanctuary Battle,,0.23m,,0.09m,0.11m,0.02m,16th May 12,,Action,PS3
162,,Spider-Man: Edge of Time,,0.23m,0.13m,0.07m,,0.03m,04th Oct 11,,Action,PS3
163,,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,,0.22m,,,0.22m,,20th Oct 11,,Action,PS3
164,,G-Force,,0.22m,0.13m,0.06m,,0.03m,21st Jul 09,,Action,PS3
165,,Sengoku Basara 3 Utage,,0.22m,,,0.22m,,10th Nov 11,,Action,PS3
166,,Anarchy Reigns,,0.21m,0.10m,0.03m,0.06m,0.03m,08th Jan 13,,Action,PS3
167,,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,,0.21m,,,0.21m,,07th Oct 10,,Action,PS3
168,,G.I. Joe: The Rise of Cobra,,0.21m,0.11m,0.07m,,0.03m,04th Aug 09,,Action,PS3
169,,Kung Fu Rider,,0.20m,0.06m,0.10m,0.01m,0.04m,17th Sep 10,,Action,PS3
170,,Kamen Rider: Battride War,,0.19m,,,0.19m,,23rd May 13,,Action,PS3
171,,Marvel Super Hero Squad: Comic Combat,,0.20m,0.11m,0.05m,,0.03m,15th Nov 11,,Action,PS3
172,,Afro Samurai Read the review,,0.20m,0.12m,0.05m,,0.03m,27th Jan 09,,Action,PS3
173,,Captain America: Super Soldier,,0.20m,0.10m,0.07m,,0.03m,19th Jul 11,,Action,PS3
174,,No More Heroes: Heroes' Paradise Read the review,,0.20m,0.10m,0.04m,0.04m,0.02m,16th Aug 11,,Action,PS3
175,,Way of the Samurai 4,,0.20m,,0.03m,0.16m,0.01m,03rd Mar 11,,Action,PS3
176,,Rise of the Argonauts,,0.19m,0.05m,0.12m,,0.03m,16th Dec 08,,Action,PS3
177,,Rango: The Video Game,,0.19m,0.07m,0.09m,,0.03m,01st Mar 11,,Action,PS3
178,,Warriors: Legends of Troy,,0.19m,0.06m,0.05m,0.07m,0.02m,08th Mar 11,,Action,PS3
179,,Saw II: Flesh & Blood,,0.19m,0.10m,0.06m,,0.02m,19th Oct 10,,Action,PS3
180,,Hellboy: The Science of Evil,,0.18m,0.14m,0.02m,,0.02m,24th Jun 08,,Action,PS3
181,,How to Train Your Dragon,,0.18m,0.12m,0.03m,,0.02m,23rd Mar 10,,Action,PS3
182,,Biohazard: Revival Selection,,0.18m,,,0.18m,,08th Sep 11,,Action,PS3
183,,Marvel Super Hero Squad: The Infinity Gauntlet,,0.17m,0.12m,0.03m,,0.02m,16th Nov 10,,Action,PS3
184,,The Lord of the Rings: Aragorn's Quest,,0.17m,0.10m,0.04m,,0.02m,14th Sep 10,,Action,PS3
185,,Bakugan Battle Brawlers: Defenders of the Core,,0.17m,0.14m,0.01m,,0.02m,02nd Nov 10,,Action,PS3
186,,Fairytale Fights,,0.17m,0.11m,0.04m,,0.02m,27th Oct 09,,Action,PS3
187,,The Cursed Crusade,,0.17m,0.07m,0.07m,0.01m,0.02m,25th Oct 11,,Action,PS3
188,,Green Lantern: Rise of the Manhunters,,0.17m,0.09m,0.05m,,0.02m,07th Jun 11,,Action,PS3
189,,Chaotic: Shadow Warriors,,0.17m,0.15m,,,0.02m,17th Nov 09,,Action,PS3
190,,Splatterhouse,,0.16m,0.13m,0.02m,,0.02m,23rd Nov 10,,Action,PS3
191,,Beowulf: The Game,,0.16m,0.14m,0.01m,,0.01m,13th Nov 07,,Action,PS3
192,,Watchmen: The End is Nigh - The Complete Experience,,0.16m,0.08m,0.06m,,0.02m,21st Jul 09,,Action,PS3
193,,Dynasty Warriors 7: Xtreme Legends,,0.26m,0.04m,0.05m,0.16m,0.01m,15th Nov 11,,Action,PS3
194,,Deadly Premonition: The Director's Cut,,0.16m,0.08m,0.05m,0.00m,0.03m,30th Apr 13,,Action,PS3
195,,3rd Super Robot Wars Z: Tengoku-Hen,,0.16m,,,0.16m,,02nd Apr 15,,Action,PS3
196,,Fantastic Four: Rise of the Silver Surfer,,0.15m,0.12m,0.02m,,0.02m,15th Jun 07,,Action,PS3
197,,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,,0.15m,,,0.15m,,27th May 16,,Action,PS3
198,,Metal Gear Solid: Peace Walker HD Edition,,0.15m,,,0.15m,,,,Action,PS3
199,,Gundam Breaker 2,,0.15m,,,0.15m,,18th Dec 14,,Action,PS3
200,,Thor: God of Thunder,,0.15m,0.07m,0.06m,,0.02m,03rd May 11,,Action,PS3
1,,L.A. Noire,,3.21m,1.29m,1.31m,0.12m,0.49m,15th Nov 11,,Adventure,PS3
2,,Heavy Rain Read the review,,3.06m,1.29m,1.24m,0.06m,0.48m,23rd Feb 10,,Adventure,PS3
3,,Grand Theft Auto: Episodes from Liberty City,,2.09m,0.62m,0.99m,0.13m,0.34m,13th Apr 10,,Adventure,PS3
4,,Beyond: Two Souls Read the review,,1.70m,0.52m,0.86m,0.06m,0.26m,08th Oct 13,,Adventure,PS3
5,,LEGO Harry Potter: Years 1-4 Read the review,,1.37m,0.55m,0.61m,,0.21m,29th Jun 10,,Adventure,PS3
6,,The ICO & Shadow of the Colossus Collection Read the review,,1.34m,0.67m,0.36m,0.13m,0.18m,27th Sep 11,,Adventure,PS3
7,,LEGO Batman: The Videogame Read the review,,1.31m,0.72m,0.39m,,0.19m,23rd Sep 08,,Adventure,PS3
8,,Tomb Raider: Underworld,,1.26m,0.45m,0.55m,0.05m,0.21m,18th Nov 08,,Adventure,PS3
9,,Prince of Persia Read the review,,1.07m,0.47m,0.41m,0.03m,0.17m,02nd Dec 08,,Adventure,PS3
10,,LEGO Indiana Jones: The Original Adventures,,1.03m,0.44m,0.43m,,0.17m,03rd Jun 08,,Adventure,PS3
11,,LEGO Indiana Jones 2: The Adventure Continues,,0.90m,0.47m,0.30m,,0.13m,17th Nov 09,,Adventure,PS3
12,,Minecraft: Story Mode,,0.89m,0.32m,0.43m,,0.15m,27th Oct 15,,Adventure,PS3
13,,The Walking Dead: A Telltale Games Series,,0.82m,0.40m,0.25m,0.03m,0.14m,20th Nov 12,,Adventure,PS3
14,,The Godfather II Read the review,,0.74m,0.41m,0.21m,0.01m,0.10m,07th Apr 09,,Adventure,PS3
15,,Yakuza 5,,0.59m,,,0.59m,,08th Dec 15,,Adventure,PS3
16,,Alice: Madness Returns,,0.59m,0.22m,0.24m,0.04m,0.08m,14th Jun 11,,Adventure,PS3
17,,Yakuza 4 Read the review,,0.95m,0.15m,0.13m,0.63m,0.05m,15th Mar 11,,Adventure,PS3
18,,Yakuza 3 Read the review,,1.12m,0.21m,0.21m,0.62m,0.08m,09th Mar 10,,Adventure,PS3
19,,Bionic Commando,,0.36m,0.12m,0.17m,0.01m,0.06m,19th May 09,,Adventure,PS3
20,,Silent Hill: Downpour,,0.47m,0.21m,0.16m,0.04m,0.06m,13th Mar 12,,Adventure,PS3
21,,Alien: Isolation,,0.33m,0.12m,0.16m,,0.05m,07th Oct 14,,Adventure,PS3
22,,Majin and the Forsaken Kingdom,,0.29m,0.09m,0.14m,0.01m,0.05m,23rd Nov 10,,Adventure,PS3
23,,The Golden Compass,,0.29m,0.14m,0.10m,,0.05m,04th Dec 07,,Adventure,PS3
24,,Yakuza Kenzan!,,0.36m,,,0.36m,,07th Mar 08,,Adventure,PS3
25,,The Adventures of Tintin: The Game,,0.26m,0.06m,0.15m,,0.05m,06th Dec 11,,Adventure,PS3
26,,Yakuza: Ishin,,0.26m,,,0.26m,,22nd Feb 14,,Adventure,PS3
27,,Yakuza Zero: The Place of Oath,,0.26m,,,0.26m,,12th Mar 15,,Adventure,PS3
28,,Prison Break: The Conspiracy,,0.25m,0.05m,0.16m,,0.05m,30th Mar 10,,Adventure,PS3
29,,Up,,0.25m,0.15m,0.06m,,0.03m,26th May 09,,Adventure,PS3
30,,The Testament of Sherlock Holmes,,0.24m,0.05m,0.15m,,0.04m,30th Sep 12,,Adventure,PS3
31,,Harry Potter and the Order of the Phoenix,,0.24m,0.18m,0.04m,,0.02m,25th Jun 07,,Adventure,PS3
32,,Hannah Montana: The Movie,,0.23m,0.14m,0.06m,,0.03m,07th Apr 09,,Adventure,PS3
33,,Afrika,,0.22m,0.12m,0.00m,0.08m,0.01m,06th Oct 09,,Adventure,PS3
34,,Bolt,,0.19m,0.12m,0.05m,,0.02m,18th Nov 08,,Adventure,PS3
35,,CSI: Fatal Conspiracy,,0.19m,0.11m,0.05m,,0.02m,26th Oct 10,,Adventure,PS3
36,,The Chronicles of Narnia: Prince Caspian,,0.17m,0.14m,0.02m,,0.02m,15th May 08,,Adventure,PS3
37,,Megamind: Ultimate Showdown,,0.15m,0.07m,0.06m,,0.02m,02nd Nov 10,,Adventure,PS3
38,,Yakuza Kiwami,,0.13m,,,0.13m,,21st Jan 16,,Adventure,PS3
39,,Alone in the Dark: Inferno,,0.13m,0.09m,0.03m,,0.01m,18th Nov 08,,Adventure,PS3
40,,Batman: A Telltale Game Series,,0.12m,0.02m,0.09m,,0.02m,13th Sep 16,,Adventure,PS3
41,,NCIS,,0.12m,0.07m,0.04m,,0.02m,01st Nov 11,,Adventure,PS3
42,,Overlord: Raising Hell,,0.12m,0.07m,0.04m,,0.02m,24th Jun 08,,Adventure,PS3
43,,Happy Feet Two,,0.12m,0.10m,0.00m,,0.02m,08th Nov 11,,Adventure,PS3
44,,Yakuza 1&2 HD EDITION,,0.11m,,,0.11m,,01st Nov 12,,Adventure,PS3
45,,Cloudy With a Chance of Meatballs,,0.10m,0.09m,0.01m,,0.01m,15th Sep 09,,Adventure,PS3
46,,Monkey Island: Special Edition Collection,,0.10m,,0.08m,,0.02m,09th Sep 11,,Adventure,PS3
47,,Leisure Suit Larry: Box Office Bust,,0.10m,0.06m,0.03m,,0.01m,05th May 09,,Adventure,PS3
48,,The Wolf Among Us,,0.09m,0.05m,0.02m,,0.02m,04th Nov 14,,Adventure,PS3
49,,Back to the Future: The Game,,0.09m,0.07m,0.01m,,0.01m,25th Oct 11,,Adventure,PS3
50,,Man vs. Wild,,0.08m,0.07m,,,0.01m,26th Apr 11,,Adventure,PS3
51,,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,,0.08m,,,0.08m,,05th Jul 07,,Adventure,PS3
52,,Hakuouki: Junsouroku,,0.07m,0.03m,,0.03m,0.01m,06th May 14,,Adventure,PS3
53,,Sherlock Holmes: Crimes & Punishments,,0.07m,0.03m,0.03m,,0.01m,30th Sep 14,,Adventure,PS3
54,,ICO,,0.06m,,,0.06m,,22nd Sep 11,,Adventure,PS3
55,,Utawarerumono: Mask of Deception,,0.06m,,,0.06m,,24th Sep 15,,Adventure,PS3
56,,White Album: Tsuzurareru Fuyu no Omoide,,0.05m,,,0.05m,,24th Jun 10,,Adventure,PS3
57,,To Heart 2 DX Plus,,0.05m,,,0.05m,,22nd Sep 11,,Adventure,PS3
58,,Heavy Rain: Move Edition,,0.04m,,0.03m,,0.01m,08th Oct 10,,Adventure,PS3
59,,Imabikisou,,0.04m,,,0.04m,,25th Oct 07,,Adventure,PS3
60,,Shadow of the Colossus,,0.04m,,,0.04m,,22nd Sep 11,,Adventure,PS3
61,,Game of Thrones: A Telltale Games Series,,0.04m,0.02m,0.02m,,0.01m,17th Nov 15,,Adventure,PS3
62,,Aquanaut's Holiday: Kakusareta Kiroku,,0.04m,,,0.04m,,25th Sep 08,,Adventure,PS3
63,,Suzumiya Haruhi no Tsuisou,,0.03m,,,0.03m,,12th May 11,,Adventure,PS3
64,,Steins;Gate 0,,0.03m,,,0.03m,,10th Dec 15,,Adventure,PS3
65,,Clannad,,0.03m,,,0.03m,,21st Apr 11,,Adventure,PS3
66,,Accel World: Ginyoku no Kakusei,,0.03m,,,0.03m,,13th Sep 12,,Adventure,PS3
67,,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,,0.03m,,,0.03m,,26th Nov 15,,Adventure,PS3
68,,Captain Morgane and the Golden Turtle,,0.02m,,0.02m,,0.00m,03rd Feb 12,,Adventure,PS3
69,,L.A. Noire: The Complete Edition,,0.02m,,0.02m,,0.01m,15th Nov 11,,Adventure,PS3
70,,428: Fuusa Sareta Shibuya de,,0.02m,,,0.02m,,03rd Sep 09,,Adventure,PS3
71,,Love Once: Mermaid's Tears,,0.02m,,,0.02m,,24th Feb 11,,Adventure,PS3
72,,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,,0.02m,,,0.02m,,16th Dec 10,,Adventure,PS3
73,,Accel World: Kasoku no Chouten,,0.02m,,,0.02m,,31st Jan 13,,Adventure,PS3
74,,Hakuoki: Stories of the Shinsengumi,,0.01m,0.01m,,,0.00m,06th May 14,,Adventure,PS3
75,,Muv-luv Photonmelodies,,0.01m,,,0.01m,,28th Aug 14,,Adventure,PS3
76,,Adventure Time: The Secret of the Nameless Kingdom,,0.00m,0.00m,,,0.00m,18th Oct 14,,Adventure,PS3
77,,Until Dawn,,0.00m,,0.00m,,0.00m,01st Jan 14,,Adventure,PS3
78,,Agatha Christie DICE,,,,,,,,,Adventure,PS3
79,,Beyond Good & Evil 2,,,,,,,31st Dec 20,,Adventure,PS3
80,,Beyond the Future: Fix the Time Arrows,,,,,,,08th Dec 11,,Adventure,PS3
81,,Brothers: A Tale of Two Sons,,,,,,,03rd Sep 13,,Adventure,PS3
82,,Coraline,,,,,,,,,Adventure,PS3
83,,Derrick the Deathfin,,,,,,,09th Oct 12,,Adventure,PS3
84,,Don't Starve: Giant Edition,,,,,,,23rd Jun 15,,Adventure,PS3
85,,Eyedentify,,,,,,,,,Adventure,PS3
86,,Fortune Arterial: Akai Yakusoku,,,,,,,,,Adventure,PS3
87,,Hiiro no Kakera Aizouban: Akane Iro no Tsuioku,,,,,,,26th May 11,,Adventure,PS3
88,,Hohokum,,,,,,,12th Aug 14,,Adventure,PS3
89,,Kurayami,,,,,,,,,Adventure,PS3
90,,Life is Strange,,,,,,,30th Jan 15,,Adventure,PS3
91,,Syberia III,,,,,,,,,Adventure,PS3
92,,Tales from the Borderlands,,,,,,,25th Nov 14,,Adventure,PS3
93,,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,,,,,,,,,Adventure,PS3
94,,The Thirty Nine Steps,,,,,,,,,Adventure,PS3
95,,The Walking Dead: Michonne,,,,,,,28th Feb 16,,Adventure,PS3
96,,Troll & Armor,,,,,,,,,Adventure,PS3
97,,Zettai Zetsumei Toshi 4: Summer Memories,,,,,,,,,Adventure,PS3
98,,Batman: The Telltale Series,,,,,,,,,Adventure,PS3
99,,Datura Read the review,,,,,,,,,Adventure,PS3
100,,Game of Thrones: Episode Four - Sons of Winter,,,,,,,,,Adventure,PS3
101,,Game of Thrones: Episode One - Iron From Ice,,,,,,,,,Adventure,PS3
102,,Game of Thrones: Episode Three - The Sword in the Darkness,,,,,,,,,Adventure,PS3
103,,Game of Thrones: Episode Two - Lost Lords,,,,,,,,,Adventure,PS3
104,,Goosebumps: The Game,,,,,,,,,Adventure,PS3
105,,King's Quest: The Complete Collection,,,,,,,28th Jul 15,,Adventure,PS3
106,,The Book of Unwritten Tales 2,,,,,,,22nd Sep 15,,Adventure,PS3
107,,The Walking Dead: 400 Days,,,,,,,,,Adventure,PS3
1,,The Last of Us Read the review,,6.27m,2.41m,2.57m,0.29m,0.99m,14th Jun 13,,Action-Adventure,PS3
2,,Assassin's Creed III Read the review,,6.50m,2.65m,2.61m,0.16m,1.08m,30th Oct 12,,Action-Adventure,PS3
3,,Metal Gear Solid 4: Guns of the Patriots Read the review,,6.00m,2.63m,1.72m,0.83m,0.81m,12th Jun 08,,Action-Adventure,PS3
4,,Assassin's Creed IV: Black Flag Read the review,,3.94m,1.34m,1.86m,0.13m,0.62m,29th Oct 13,,Action-Adventure,PS3
5,,Batman: Arkham Origins Read the review,,2.40m,1.08m,0.88m,0.04m,0.40m,25th Oct 13,,Action-Adventure,PS3
6,,Watch Dogs,,1.83m,0.56m,0.89m,0.10m,0.28m,27th May 14,,Action-Adventure,PS3
7,,LEGO Batman 2: DC Super Heroes Read the review,,1.23m,0.50m,0.54m,,0.19m,26th Jun 12,,Action-Adventure,PS3
8,,Sleeping Dogs,,1.04m,0.31m,0.50m,0.05m,0.17m,14th Aug 12,,Action-Adventure,PS3
9,,Disney Infinity 2.0: Marvel Super Heroes,,1.04m,0.52m,0.34m,,0.18m,23rd Sep 14,,Action-Adventure,PS3
10,,Tom Clancy's Splinter Cell: Blacklist,,0.98m,0.34m,0.44m,0.06m,0.15m,20th Aug 13,,Action-Adventure,PS3
11,,The LEGO Movie Videogame,,0.98m,0.33m,0.47m,0.03m,0.16m,07th Feb 14,,Action-Adventure,PS3
12,,Darksiders II,,0.85m,0.35m,0.37m,0.01m,0.13m,14th Aug 12,,Action-Adventure,PS3
13,,The Amazing Spider-Man (2012),,0.80m,0.31m,0.36m,,0.12m,26th Jun 12,,Action-Adventure,PS3
14,,Metal Gear Solid V: Ground Zeroes,,0.59m,0.13m,0.13m,0.28m,0.05m,18th Mar 14,,Action-Adventure,PS3
15,,LEGO The Hobbit,,0.47m,0.12m,0.28m,,0.07m,08th Apr 14,,Action-Adventure,PS3
16,,Terraria Read the review,,0.45m,0.09m,0.21m,0.09m,0.06m,30th Jul 13,,Action-Adventure,PS3
17,,Skylanders: SuperChargers,,0.43m,0.20m,0.16m,,0.07m,20th Sep 15,,Action-Adventure,PS3
18,,Lego Star Wars: The Force Awakens,,0.35m,0.07m,0.22m,,0.05m,28th Jun 16,,Action-Adventure,PS3
19,,Sorcery,,0.30m,0.14m,0.11m,,0.05m,22nd May 12,,Action-Adventure,PS3
20,,One Piece Unlimited World: Red,,0.29m,0.09m,0.10m,0.06m,0.04m,08th Jul 14,,Action-Adventure,PS3
21,,Siren: Blood Curse,,0.28m,,0.17m,0.09m,0.01m,24th Jul 08,,Action-Adventure,PS3
22,,Family Guy: Back to the Multiverse,,0.27m,0.12m,0.11m,,0.05m,20th Nov 12,,Action-Adventure,PS3
23,,The Amazing Spider-Man 2 (2014),,0.27m,0.06m,0.14m,0.02m,0.04m,29th Apr 14,,Action-Adventure,PS3
24,,Star Trek: The Game,,0.25m,0.10m,0.11m,,0.04m,23rd Apr 13,,Action-Adventure,PS3
25,,Castlevania: Lords of Shadow 2,,0.20m,0.03m,0.13m,0.02m,0.03m,25th Feb 14,,Action-Adventure,PS3
26,,Okami HD,,0.14m,,,0.14m,,30th Oct 12,,Action-Adventure,PS3
