Pos,Game,Game.1,Console,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Unnamed: 10_level_2,Genero,Plataforma
49,,Hex Heroes,,,,,,,01st Jan 16,,Misc,WiiU
50,,Hot Wheels World's Best Driver,,,,,,,17th Sep 13,,Misc,WiiU
51,,How to Survive,,,,,,,19th Jun 14,,Misc,WiiU
52,,Ice Hockey,,,,,,,20th Feb 14,,Misc,WiiU
53,,Ittle Dew,,,,,,,29th May 14,,Misc,WiiU
54,,KickBeat,,,,,,,11th Sep 14,,Misc,WiiU
55,,Kirby & the Amazing Mirror,,,,,,,10th Apr 14,,Misc,WiiU
56,,Kirby Super Star,,,,,,,23rd May 13,,Misc,WiiU
57,,Kirby's Dream Course,,,,,,,23rd May 13,,Misc,WiiU
58,,Kirby's Dream Land 3,,,,,,,23rd May 13,,Misc,WiiU
59,,Klonoa: Empire of Dreams,,,,,,,29th May 14,,Misc,WiiU
60,,Knytt Underground,,,,,,,19th Dec 13,,Misc,WiiU
61,,Luv Me Buddies Wonderland,,,,,,,29th May 14,,Misc,WiiU
62,,Mach Rider,,,,,,,01st May 14,,Misc,WiiU
63,,Mario & Luigi: Superstar Saga,,,,,,,03rd Apr 14,,Misc,WiiU
64,,Marvel Pinball,,,,,,,31st Jan 13,,Misc,WiiU
65,,Mega Man Battle Chip Challenge,,,,,,,14th Aug 14,,Misc,WiiU
66,,Metroid Fusion,,,,,,,03rd Apr 14,,Misc,WiiU
67,,Mighty Switch Force! 2,,,,,,,17th Oct 13,,Misc,WiiU
68,,Monkey Pirates,,,,,,,26th Jun 14,,Misc,WiiU
69,,Monochroma,,,,,,,01st Jan 15,,Misc,WiiU
70,,Mutant Mudds Read the review,,,,,,,13th Jun 13,,Misc,WiiU
71,,My Exotic Farm,,,,,,,10th Apr 14,,Misc,WiiU
72,,My Farm,,,,,,,27th Feb 14,,Misc,WiiU
73,,My First Songs,,,,,,,17th Apr 14,,Misc,WiiU
74,,My Style Studio: Hair Salon,,,,,,,27th Mar 14,,Misc,WiiU
75,,Mystery Case Files: Retun to Ravenhearst,,,,,,,24th Apr 14,,Misc,WiiU
76,,NES Remix 2,,,,,,,25th Apr 14,,Misc,WiiU
77,,Oddworld: Abe's Oddysee New N' Tasty!,,,,,,,31st Dec 20,,Misc,WiiU
78,,Percy's Predicament,,,,,,,07th Feb 14,,Misc,WiiU
79,,Pure Chess,,,,,,,20th Mar 14,,Misc,WiiU
80,,Razor Global Domination Pro Tour,,,,,,,01st Jan 16,,Misc,WiiU
81,,Red Goddess,,,,,,,01st Jan 18,,Misc,WiiU
82,,Renegade,,,,,,,27th Feb 14,,Misc,WiiU
83,,RUSH,,,,,,,12th Dec 13,,Misc,WiiU
84,,Sadness,,,,,,,01st Jan 16,,Misc,WiiU
85,,Scram Kitty and his Buddy on Rails,,,,,,,15th May 14,,Misc,WiiU
86,,Shadow Puppeteer,,,,,,,01st Jan 15,,Misc,WiiU
87,,Shin Megami Tensei,,,,,,,03rd Jul 13,,Misc,WiiU
88,,Slender: The Arrival,,,,,,,31st Dec 20,,Misc,WiiU
89,,Soul Saga,,,,,,,01st Jan 15,,Misc,WiiU
90,,Space City,,,,,,,01st Jan 15,,Misc,WiiU
91,,Spin the Bottle: Bumpie's Party Read the review,,,,,,,31st Dec 20,,Misc,WiiU
92,,Squids Odyssey,,,,,,,22nd May 14,,Misc,WiiU
93,,Stealth Inc. 2,,,,,,,23rd Oct 14,,Misc,WiiU
94,,Stick It to the Man,,,,,,,01st May 14,,Misc,WiiU
95,,Street Fighter Alpha 2,,,,,,,22nd May 14,,Misc,WiiU
96,,Super Mario Bros.,,,,,,,19th Sep 13,,Misc,WiiU
97,,Super Mario Bros. 3,,,,,,,17th Apr 14,,Misc,WiiU
98,,Super Mario World 2: Yoshi's Island,,,,,,,24th Apr 14,,Misc,WiiU
99,,Swords & Soldiers II Read the review,,,,,,,31st Dec 20,,Misc,WiiU
100,,Swords & Soldiers,,,,,,,22nd May 14,,Misc,WiiU
101,,Tengami,,,,,,,01st Jan 15,,Misc,WiiU
102,,The Cave Read the review,,,,,,,22nd Jan 13,,Misc,WiiU
103,,The Girl and the Robot,,,,,,,01st Jan 15,,Misc,WiiU
104,,The Legend of Zelda: The Minish Cap,,,,,,,05th Jun 14,,Misc,WiiU
105,,The Mysterious Cities of Gold: Secret Paths,,,,,,,21st Nov 13,,Misc,WiiU
106,,The Rainbow Colored Deer Games,,,,,,,01st Jan 15,,Misc,WiiU
107,,The Ugly Duckling Games by eBo,,,,,,,01st Jan 15,,Misc,WiiU
108,,Toki Tori 2 Read the review,,,,,,,04th Apr 13,,Misc,WiiU
109,,Tom Clancy's Rainbow Six Vegas 2 / Ghost Recon AW,,,,,,,31st Dec 20,,Misc,WiiU
110,,Uncharted Waters: New Horizons,,,,,,,14th Nov 13,,Misc,WiiU
111,,Unepic,,,,,,,16th Jan 14,,Misc,WiiU
112,,Volleyball,,,,,,,20th Mar 14,,Misc,WiiU
113,,Wario Land 4,,,,,,,08th May 14,,Misc,WiiU
114,,"WarioWare, Inc.: Mega MicroGame$",,,,,,,10th Apr 14,,Misc,WiiU
115,,WonderFlick,,,,,,,01st Jan 15,,Misc,WiiU
116,,Zen Pinball 2,,,,,,,21st Mar 13,,Misc,WiiU
117,,Annihilation,,,,,,,,,Misc,WiiU
118,,Azure Snake,,,,,,,24th Jan 19,,Misc,WiiU
119,,El Silla - Arcade Edition,,,,,,,15th Apr 19,,Misc,WiiU
120,,Rainbow Snake,,,,,,,03rd May 18,,Misc,WiiU
121,,Tabletop Gallery,,,,,,,,,Misc,WiiU
122,,TOSS N GO,,,,,,,,,Misc,WiiU
123,,Touch Selections,,,,,,,,,Misc,WiiU
1,,Super Mario 3D World Read the review,,5.01m,2.31m,1.54m,0.79m,0.37m,22nd Nov 13,,Platform,WiiU
2,,New Super Mario Bros. U Read the review,,5.62m,2.30m,1.63m,1.32m,0.38m,18th Nov 12,,Platform,WiiU
3,,Super Mario Maker,,3.45m,1.27m,0.94m,1.03m,0.21m,11th Sep 15,,Platform,WiiU
4,,Donkey Kong Country: Tropical Freeze Read the review,,1.71m,0.74m,0.68m,0.16m,0.13m,21st Feb 14,,Platform,WiiU
5,,Yoshi's Woolly World,,1.52m,0.74m,0.53m,0.12m,0.12m,16th Oct 15,,Platform,WiiU
6,,Rayman Legends Read the review,,0.68m,0.25m,0.35m,0.03m,0.05m,03rd Sep 13,,Platform,WiiU
7,,Skylanders SWAP Force,,0.61m,0.39m,0.16m,,0.06m,13th Oct 13,,Platform,WiiU
8,,Kirby and the Rainbow Curse,,0.58m,0.26m,0.14m,0.13m,0.04m,20th Feb 15,,Platform,WiiU
9,,Skylanders Imaginators,,0.45m,0.19m,0.22m,,0.04m,16th Oct 16,,Platform,WiiU
10,,Sonic Lost World Read the review,,0.37m,0.20m,0.13m,0.01m,0.03m,29th Oct 13,,Platform,WiiU
11,,Shovel Knight,,0.10m,0.05m,0.04m,,0.01m,26th Jun 14,,Platform,WiiU
12,,Disney Epic Mickey 2: The Power of Two Read the review,,0.24m,0.13m,0.08m,0.01m,0.02m,18th Nov 12,,Platform,WiiU
13,,The Smurfs 2,,0.10m,0.05m,0.04m,,0.01m,23rd Jul 13,,Platform,WiiU
14,,DuckTales: Remastered,,0.07m,0.06m,,,0.01m,12th Nov 13,,Platform,WiiU
15,,Pac-Man and the Ghostly Adventures 2,,0.07m,0.04m,0.02m,,0.01m,14th Oct 14,,Platform,WiiU
16,,PAC-MAN and the Ghostly Adventures,,0.06m,0.03m,0.02m,,0.01m,29th Oct 13,,Platform,WiiU
17,,SpongeBob SquarePants: Plankton's Robotic Revenge,,0.06m,,0.05m,,0.00m,22nd Oct 13,,Platform,WiiU
18,,Shantae: Half-Genie Hero,,0.06m,0.05m,,,0.01m,01st Apr 16,,Platform,WiiU
19,,Mighty No. 9,,0.05m,0.03m,0.01m,,0.01m,21st Jun 16,,Platform,WiiU
20,,Trine 2: Director's Cut,,0.04m,,0.04m,,0.00m,18th Nov 12,,Platform,WiiU
21,,The Peanuts Movie: Snoopy's Grand Adventure,,0.01m,,0.01m,,0.00m,03rd Nov 15,,Platform,WiiU
22,,Teslagrad,,0.00m,,0.00m,,0.00m,11th Sep 14,,Platform,WiiU
23,,6180 the moon,,,,,,,01st Jan 15,,Platform,WiiU
24,,Castlevania III: Dracula's Curse,,,,,,,26th Jun 14,,Platform,WiiU
25,,Chubbins,,,,,,,05th Jun 14,,Platform,WiiU
26,,Mega Man 5,,,,,,,24th Jul 14,,Platform,WiiU
27,,Mega Man 6,,,,,,,21st Aug 14,,Platform,WiiU
28,,Runbow,,,,,,,01st Nov 16,,Platform,WiiU
29,,Shantae and the Pirate's Curse,,,,,,,25th Dec 14,,Platform,WiiU
30,,Shiftlings,,,,,,,03rd Mar 15,,Platform,WiiU
31,,SteamWorld Dig: A Fistful of Dirt,,,,,,,28th Aug 14,,Platform,WiiU
32,,Super Mario Bros.: The Lost Levels,,,,,,,01st Oct 07,,Platform,WiiU
33,,Ufouria: The Saga,,,,,,,24th Jul 14,,Platform,WiiU
34,,Yooka-Laylee,,,,,,,01st Jan 17,,Platform,WiiU
35,,140,,,,,,,,,Platform,WiiU
36,,BONK 3 Bonk's Big Adventure,,,,,,,,,Platform,WiiU
37,,Bonk's Revenge,,,,,,,,,Platform,WiiU
38,,Eba & Egg: A Hatch Trip,,,,,,,,,Platform,WiiU
39,,Freedom Planet,,,,,,,01st Oct 15,,Platform,WiiU
40,,FreezeMe,,,,,,,,,Platform,WiiU
41,,Legend of Hero Tonma,,,,,,,,,Platform,WiiU
42,,Mario vs Donkey Kong,,,,,,,,,Platform,WiiU
43,,Miko Mole,,,,,,,,,Platform,WiiU
44,,psyscrolr Read the review,,,,,,,,,Platform,WiiU
45,,Rayman 3,,,,,,,,,Platform,WiiU
46,,Rayman Advance,,,,,,,,,Platform,WiiU
47,,Shantae: Risky's Revenge Director's Cut,,,,,,,24th Mar 16,,Platform,WiiU
48,,Shovel Knight: King of Cards,,,,,,,,,Platform,WiiU
49,,Space Hunted,,,,,,,,,Platform,WiiU
1,,Captain Toad: Treasure Tracker,,1.41m,0.64m,0.46m,0.20m,0.11m,05th Dec 14,,Puzzle,WiiU
2,,Scribblenauts: Unlimited Read the review,,0.38m,0.25m,0.10m,,0.04m,18th Nov 12,,Puzzle,WiiU
3,,Scribblenauts Unmasked: A DC Comics Adventure,,0.10m,0.09m,,,0.01m,24th Sep 13,,Puzzle,WiiU
4,,Angry Birds: Star Wars,,0.10m,0.05m,0.04m,,0.01m,29th Oct 13,,Puzzle,WiiU
5,,Gotouchi Tetsudou: Gotouchi Kyara to Nihon Zenkoku no Tabi,,0.04m,,,0.04m,,27th Nov 14,,Puzzle,WiiU
6,,Tumblestone,,0.02m,0.02m,,,0.00m,01st Nov 16,,Puzzle,WiiU
7,,Puyo Puyo Tetris,,0.02m,,,0.02m,,06th Feb 14,,Puzzle,WiiU
8,,Mario vs. Donkey Kong: Tipping Stars,,0.02m,,,0.02m,,05th Mar 15,,Puzzle,WiiU
9,,Angry Birds,,,,,,,13th Aug 13,,Puzzle,WiiU
10,,BLOK DROP U,,,,,,,06th Mar 14,,Puzzle,WiiU
11,,BrickBlast U!,,,,,,,26th Jun 14,,Puzzle,WiiU
12,,Color Zen Kids,,,,,,,19th Jun 14,,Puzzle,WiiU
13,,Dr. Luigi,,,,,,,31st Dec 13,,Puzzle,WiiU
14,,IQ Test,,,,,,,31st Jul 14,,Puzzle,WiiU
15,,Mario vs. Donkey Kong,,,,,,,09th Feb 17,,Puzzle,WiiU
16,,Nero,,,,,,,01st Jan 16,,Puzzle,WiiU
17,,Pushmo World,,,,,,,19th Jun 14,,Puzzle,WiiU
18,,SHUT THE BOX,,,,,,,07th Aug 14,,Puzzle,WiiU
19,,Spot the Differences: Party!,,,,,,,05th Sep 13,,Puzzle,WiiU
20,,The Swapper,,,,,,,06th Nov 14,,Puzzle,WiiU
21,,ZaciSa's Last Stand,,,,,,,03rd Jul 14,,Puzzle,WiiU
22,,3Souls,,,,,,,,,Puzzle,WiiU
23,,Angry Birds Trilogy,,,,,,,13th Aug 13,,Puzzle,WiiU
24,,Animal Gods,,,,,,,,,Puzzle,WiiU
25,,Back to Bed,,,,,,,,,Puzzle,WiiU
26,,Blok Drop X Twisted Fusion,,,,,,,18th Dec 14,,Puzzle,WiiU
27,,Bomberman Panic Bomber,,,,,,,,,Puzzle,WiiU
28,,BOX UP,,,,,,,,,Puzzle,WiiU
29,,BRICK RACE,,,,,,,,,Puzzle,WiiU
30,,Bridge Constructor Playground,,,,,,,,,Puzzle,WiiU
31,,Color Bombs,,,,,,,22nd Oct 15,,Puzzle,WiiU
32,,Cubeshift,,,,,,,,,Puzzle,WiiU
33,,Drop It: Block Paradise,,,,,,,25th Dec 19,,Puzzle,WiiU
34,,EDGE,,,,,,,21st Nov 21,,Puzzle,WiiU
35,,FIFTEEN,,,,,,,,,Puzzle,WiiU
36,,Horror Stories,,,,,,,04th Jul 19,,Puzzle,WiiU
37,,Koi DX,,,,,,,,,Puzzle,WiiU
38,,Mahjong Deluxe 3,,,,,,,,,Puzzle,WiiU
39,,Maze Break,,,,,,,,,Puzzle,WiiU
40,,Never Alone,,,,,,,25th Jun 15,,Puzzle,WiiU
41,,Nova-111,,,,,,,15th Sep 15,,Puzzle,WiiU
42,,ORBIT,,,,,,,,,Puzzle,WiiU
43,,PENTAPUZZLE,,,,,,,19th Mar 15,,Puzzle,WiiU
44,,Pic-a-Pix Color,,,,,,,,,Puzzle,WiiU
45,,Picross 3D,,,,,,,,,Puzzle,WiiU
46,,PINBALL,,,,,,,,,Puzzle,WiiU
47,,Preston Sterling,,,,,,,,,Puzzle,WiiU
48,,Puddle,,,,,,,31st Jan 13,,Puzzle,WiiU
49,,SHOOT THE BALL,,,,,,,,,Puzzle,WiiU
50,,Spy Chameleon - RGB Agent,,,,,,,25th Dec 14,,Puzzle,WiiU
1,,Mario Kart 8 Read the review,,7.69m,3.22m,2.55m,1.39m,0.54m,30th May 14,,Racing,WiiU
2,,Sonic & Sega All-Stars Racing Transformed Read the review,,0.53m,0.19m,0.28m,0.02m,0.04m,18th Nov 12,,Racing,WiiU
3,,Need for Speed: Most Wanted (2012),,0.28m,0.13m,0.13m,,0.02m,19th Mar 13,,Racing,WiiU
4,,Cars 3: Driven to Win,,0.02m,0.02m,0.00m,,0.00m,13th Jun 17,,Racing,WiiU
5,,Fast Racing Neo,,0.01m,,0.01m,,0.00m,10th Dec 15,,Racing,WiiU
6,,Hello Kitty Kruisers,,0.01m,0.01m,,,0.00m,21st Mar 14,,Racing,WiiU
7,,Aqua Moto Racing Utopia,,,,,,,19th Apr 18,,Racing,WiiU
8,,F1 Race Stars,,,,,,,16th Jan 14,,Racing,WiiU
9,,Jett Tailfin,,,,,,,07th Aug 14,,Racing,WiiU
10,,Mario Kart DS,,,,,,,23rd Apr 15,,Racing,WiiU
11,,Mario Kart: Super Circuit,,,,,,,13th Nov 14,,Racing,WiiU
12,,Midtown Crazy Race,,,,,,,21st Aug 14,,Racing,WiiU
13,,Super Toy Cars,,,,,,,24th Jul 14,,Racing,WiiU
14,,Don't Crash,,,,,,,09th Jul 15,,Racing,WiiU
15,,Excitebots: Trick Racing,,,,,,,,,Racing,WiiU
16,,F-Zero X,,,,,,,,,Racing,WiiU
17,,Jolt Family Robot Racer,,,,,,,,,Racing,WiiU
18,,Mario Kart 64,,,,,,,,,Racing,WiiU
19,,MOTOROADER,,,,,,,,,Racing,WiiU
20,,VICTORY RUN,,,,,,,,,Racing,WiiU
1,,Splatoon Read the review,,4.71m,1.58m,1.30m,1.56m,0.27m,29th May 15,,Shooter,WiiU
2,,Star Fox: Zero,,0.44m,0.20m,0.12m,0.09m,0.03m,22nd Apr 16,,Shooter,WiiU
3,,Call of Duty: Black Ops II Read the review,,0.42m,0.20m,0.18m,,0.04m,18th Nov 12,,Shooter,WiiU
4,,Call of Duty: Ghosts,,0.35m,0.22m,0.09m,0.01m,0.03m,05th Nov 13,,Shooter,WiiU
5,,Resident Evil: Revelations Read the review,,0.22m,0.09m,0.08m,0.03m,0.02m,21st May 13,,Shooter,WiiU
6,,007 Legends,,0.13m,0.06m,0.06m,,0.01m,11th Dec 12,,Shooter,WiiU
7,,The Walking Dead: Survival Instinct,,0.12m,0.08m,0.03m,,0.01m,19th Mar 13,,Shooter,WiiU
8,,Deus Ex: Human Revolution,,0.11m,0.05m,0.05m,,0.01m,22nd Oct 13,,Shooter,WiiU
9,,Transformer: Rise of the Dark Spark,,0.06m,0.04m,0.02m,,0.01m,24th Jun 14,,Shooter,WiiU
10,,Sniper Elite V2,,0.02m,,0.02m,,0.00m,21st May 13,,Shooter,WiiU
11,,Cabela's Big Game Hunter: Pro Hunts,,0.02m,0.02m,,,0.00m,26th Mar 14,,Shooter,WiiU
