Pos,Game,Game.1,Console,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Unnamed: 10_level_2,Genero,Plataforma
90,,Ms. Pac-Man,,,,,,,01st Oct 93,,Puzzle,GB
91,,Ms. Pac-Man: Special Color Edition,,,,,,,02nd Nov 99,,Puzzle,GB
92,,Nintama Rantarou GB: Eawase Challenge Puzzle,,,,,,,19th Jun 98,,Puzzle,GB
93,,Pac-Attack,,,,,,,01st Dec 94,,Puzzle,GB
94,,Pac-Man,,,,,,,01st Apr 91,,Puzzle,GB
95,,Pac-Man: Special Color Edition,,,,,,,01st Aug 99,,Puzzle,GB
96,,Palamedes,,,,,,,12th Oct 90,,Puzzle,GB
97,,Penguin Land,,,,,,,21st Mar 90,,Puzzle,GB
98,,Penguin Wars,,,,,,,02nd Jul 90,,Puzzle,GB
99,,Pipe Dream,,,,,,,01st Sep 90,,Puzzle,GB
100,,Pocket Bomberman,,,,,,,12th Dec 97,,Puzzle,GB
101,,Pocket Bomberman (GBC),,,,,,,10th Dec 98,,Puzzle,GB
102,,Pri Pri: Primitive Princess!,,,,,,,12th Dec 90,,Puzzle,GB
103,,Puchi Carat,,,,,,,08th Dec 00,,Puzzle,GB
104,,Puyo Puyo,,,,,,,31st Jul 94,,Puzzle,GB
105,,Puzznic,,,,,,,31st Jul 90,,Puzzle,GB
106,,Pyramids of Ra,,,,,,,01st Apr 93,,Puzzle,GB
107,,Q Billion,,,,,,,01st Apr 90,,Puzzle,GB
108,,Q*bert,,,,,,,01st Jan 92,,Puzzle,GB
109,,Q*bert (GBC),,,,,,,25th Sep 00,,Puzzle,GB
110,,Qix Adventure,,,,,,,15th Dec 00,,Puzzle,GB
111,,Quarth,,,,,,,16th Jun 90,,Puzzle,GB
112,,Ranma 1/2:Kakuren Bodesu Match,,,,,,,28th Jul 90,,Puzzle,GB
113,,Same Game,,,,,,,25th Apr 97,,Puzzle,GB
114,,Sanrio Carnival,,,,,,,11th May 91,,Puzzle,GB
115,,Sanrio Carnival 2,,,,,,,19th Mar 93,,Puzzle,GB
116,,SD Lupin Sansei: Kinko Yaburi Daisakusen,,,,,,,13th Apr 90,,Puzzle,GB
117,,Shanghai,,,,,,,01st Jun 90,,Puzzle,GB
118,,Shanghai Pocket,,,,,,,06th Aug 98,,Puzzle,GB
119,,Shanghai Pocket (GBC),,,,,,,01st Dec 98,,Puzzle,GB
120,,Snoopy no Hajimete no Tsukai,,,,,,,21st Dec 96,,Puzzle,GB
121,,Snoopy's Magic Show,,,,,,,01st Oct 90,,Puzzle,GB
122,,Solomon's Club,,,,,,,01st Mar 91,,Puzzle,GB
123,,Spot: The Video Game,,,,,,,01st Sep 91,,Puzzle,GB
124,,Star Sweep,,,,,,,19th Dec 97,,Puzzle,GB
125,,Stargate,,,,,,,01st Dec 94,,Puzzle,GB
126,,Super Bombliss DX,,,,,,,10th Dec 99,,Puzzle,GB
127,,Super Breakout,,,,,,,01st Dec 98,,Puzzle,GB
128,,Swing,,,,,,,20th Oct 00,,Puzzle,GB
129,,Tesserae,,,,,,,01st Aug 93,,Puzzle,GB
130,,Tetris Blast,,,,,,,01st Jan 96,,Puzzle,GB
131,,Tetris Plus,,,,,,,01st Aug 97,,Puzzle,GB
132,,The Fidgetts,,,,,,,01st Oct 97,,Puzzle,GB
133,,Toki Tori,,,,,,,12th Sep 01,,Puzzle,GB
134,,Trouballs,,,,,,,02nd Oct 01,,Puzzle,GB
135,,Wario Blast: Featuring Bomberman!,,,,,,,01st Nov 94,,Puzzle,GB
136,,Wedding Peach: Jamapii Panic,,,,,,,08th Dec 95,,Puzzle,GB
137,,Wetrix,,,,,,,29th Sep 00,,Puzzle,GB
138,,Who Wants to Be a Millionaire? 2nd Edition,,,,,,,25th Sep 00,,Puzzle,GB
139,,Wild Snake,,,,,,,01st Sep 94,,Puzzle,GB
140,,Word Zap,,,,,,,01st Sep 92,,Puzzle,GB
141,,Wordtris,,,,,,,01st Nov 92,,Puzzle,GB
142,,Yogi Bear: Great Balloon Blast,,,,,,,17th Dec 00,,Puzzle,GB
143,,Zoo Block,,,,,,,01st Jan 90,,Puzzle,GB
144,,Zoop,,,,,,,05th Nov 95,,Puzzle,GB
1,,F-1 Race,,3.41m,1.73m,0.69m,0.59m,0.40m,01st Feb 91,,Racing,GB
2,,Super R.C. Pro-Am,,1.14m,0.58m,0.37m,0.15m,0.04m,01st Oct 91,,Racing,GB
3,,Antz Racing,,,,,,,01st Jun 01,,Racing,GB
4,,Armada F/X Racers,,,,,,,25th Aug 00,,Racing,GB
5,,ATV Racing,,,,,,,23rd Feb 01,,Racing,GB
6,,Bakusou Dekotora Densetsu GB Special: Otoko Dokyou no Tenka Touitsu,,,,,,,21st Jul 00,,Racing,GB
7,,Banishing Racer,,,,,,,26th Jul 91,,Racing,GB
8,,Bill Elliott's NASCAR Fast Tracks,,,,,,,01st Jan 91,,Racing,GB
9,,Carmageddon,,,,,,,01st Apr 00,,Racing,GB
10,,Championship Motocross 2001 Featuring Ricky Carmichael,,,,,,,01st Oct 00,,Racing,GB
11,,Chase H.Q.,,,,,,,01st Dec 90,,Racing,GB
12,,Chase H.Q.: Secret Police,,,,,,,30th May 00,,Racing,GB
13,,Chiki Chiki Machine Mou Race,,,,,,,27th Mar 92,,Racing,GB
14,,Colin McRae Rally,,,,,,,01st Jan 01,,Racing,GB
15,,Cruis'n Exotica,,,,,,,06th Nov 00,,Racing,GB
16,,Cubix: Race 'N Robots,,,,,,,13th Nov 01,,Racing,GB
17,,Days of Thunder,,,,,,,01st Feb 92,,Racing,GB
18,,Dead Heat Scramble,,,,,,,01st Dec 90,,Racing,GB
19,,Dirty Racing,,,,,,,08th Jan 93,,Racing,GB
20,,Doraemon Kart,,,,,,,20th Mar 98,,Racing,GB
21,,Doraemon Kart 2,,,,,,,12th Mar 99,,Racing,GB
22,,Evel Knievel,,,,,,,30th Nov 99,,Racing,GB
23,,F1 Pole Position,,,,,,,01st Jan 93,,Racing,GB
24,,F1 Racing Championship,,,,,,,10th Nov 00,,Racing,GB
25,,Fastest Lap,,,,,,,01st Feb 92,,Racing,GB
26,,Ferrari Grand Prix Challenge,,,,,,,01st Sep 92,,Racing,GB
27,,Formula 1 Racing,,,,,,,30th Jun 99,,Racing,GB
28,,Front Row,,,,,,,01st Oct 99,,Racing,GB
29,,Halloween Racer,,,,,,,01st Jan 99,,Racing,GB
30,,Hot Wheels Stunt Track Driver,,,,,,,01st Jan 00,,Racing,GB
31,,Initial D Gaiden,,,,,,,06th Mar 98,,Racing,GB
32,,International Rally,,,,,,,15th Jun 00,,Racing,GB
33,,Jeep Jamboree: Off Road Adventure,,,,,,,02nd Jan 92,,Racing,GB
34,,Jeremy McGrath Supercross 2000,,,,,,,01st Mar 00,,Racing,GB
35,,Kattobi Road,,,,,,,08th Oct 93,,Racing,GB
36,,Lamborghini American Challenge,,,,,,,02nd Jan 93,,Racing,GB
37,,LEGO Racers,,,,,,,29th Dec 00,,Racing,GB
38,,Looney Tunes Racing,,,,,,,01st Jun 00,,Racing,GB
39,,Mach Go Go Go,,,,,,,08th Aug 97,,Racing,GB
40,,Mickey's Racing Adventure,,,,,,,22nd Nov 99,,Racing,GB
41,,Mickey's Speedway USA,,,,,,,25th Mar 01,,Racing,GB
42,,Micro Machines,,,,,,,01st Jan 95,,Racing,GB
43,,Micro Machines 1 and 2: Twin Turbo,,,,,,,01st Jan 00,,Racing,GB
44,,Micro Machines 2: Turbo Tournament,,,,,,,01st Jan 94,,Racing,GB
45,,Micro Machines V3,,,,,,,13th Nov 00,,Racing,GB
46,,Midori no Makibao,,,,,,,21st Dec 96,,Racing,GB
47,,Monster Truck,,,,,,,19th Oct 90,,Racing,GB
48,,Monster Truck Wars,,,,,,,02nd Jan 94,,Racing,GB
49,,Motocross Maniacs,,,,,,,01st Jan 90,,Racing,GB
50,,NASCAR 2000,,,,,,,01st Jul 00,,Racing,GB
51,,NASCAR Challenge,,,,,,,01st Dec 99,,Racing,GB
52,,NASCAR Heat,,,,,,,01st Dec 00,,Racing,GB
53,,NASCAR Racers,,,,,,,01st Dec 00,,Racing,GB
54,,NickToons Racing,,,,,,,07th Dec 00,,Racing,GB
55,,Nigel Mansell's World Championship Racing,,,,,,,01st Aug 93,,Racing,GB
56,,Out of Gas,,,,,,,01st Oct 92,,Racing,GB
57,,Perfect Choro Q,,,,,,,11th Aug 00,,Racing,GB
58,,Pocket Racers,,,,,,,01st Jan 91,,Racing,GB
59,,Pocket Racing,,,,,,,01st Jan 00,,Racing,GB
60,,Polaris SnoCross,,,,,,,01st Feb 00,,Racing,GB
61,,Power Racer,,,,,,,02nd Jan 90,,Racing,GB
62,,Race Days,,,,,,,01st Nov 94,,Racing,GB
63,,Race Drivin',,,,,,,01st Jan 93,,Racing,GB
64,,Racin' Ratz,,,,,,,01st Jan 00,,Racing,GB
65,,Racing Damashii,,,,,,,28th Feb 91,,Racing,GB
66,,Road Rash,,,,,,,01st Oct 96,,Racing,GB
67,,Road Rash (GBC),,,,,,,29th Nov 00,,Racing,GB
68,,Roadster,,,,,,,19th Oct 90,,Racing,GB
69,,Roadsters,,,,,,,01st Jan 00,,Racing,GB
70,,San Francisco Rush 2049,,,,,,,07th Sep 00,,Racing,GB
71,,Shinseiki GPX Cyber Formula,,,,,,,28th Feb 92,,Racing,GB
72,,Street Racer,,,,,,,01st Dec 96,,Racing,GB
73,,Sunsoft Grand Prix,,,,,,,01st Jan 92,,Racing,GB
74,,Super 1 Karting,,,,,,,03rd Aug 01,,Racing,GB
75,,Super Chase H.Q.,,,,,,,14th Sep 93,,Racing,GB
76,,Super Off Road,,,,,,,01st Nov 92,,Racing,GB
77,,Supercross Freestyle,,,,,,,01st Jan 00,,Racing,GB
78,,Suzuki Alstare Extreme Racing,,,,,,,01st Jan 99,,Racing,GB
79,,Taxi 3,,,,,,,01st Jan 02,,Racing,GB
80,,Test Drive 2001,,,,,,,05th Dec 00,,Racing,GB
81,,Test Drive 6,,,,,,,16th Nov 99,,Racing,GB
82,,Test Drive Cycles,,,,,,,01st Aug 00,,Racing,GB
83,,Test Drive Le Mans,,,,,,,01st Jun 00,,Racing,GB
84,,Test Drive Off-Road 3,,,,,,,01st Jan 99,,Racing,GB
85,,The Dukes of Hazzard: Racing for Home,,,,,,,07th Nov 00,,Racing,GB
86,,The Getaway: High Speed II,,,,,,,01st Dec 95,,Racing,GB
87,,The Shutokou Racing,,,,,,,18th Dec 98,,Racing,GB
88,,TOCA Touring Car Championship,,,,,,,01st Nov 00,,Racing,GB
89,,Tonka Raceway,,,,,,,01st Dec 99,,Racing,GB
90,,Top Gear Pocket,,,,,,,01st Apr 99,,Racing,GB
91,,Top Gear Pocket 2,,,,,,,02nd Feb 00,,Racing,GB
92,,Toy Story Racer,,,,,,,28th Feb 01,,Racing,GB
93,,Turbo Racing Challenge,,,,,,,03rd Aug 01,,Racing,GB
94,,V-Rally '99,,,,,,,01st Jun 99,,Racing,GB
95,,V-Rally Championship Edition,,,,,,,01st Jan 98,,Racing,GB
96,,Vigilante 8,,,,,,,01st Dec 99,,Racing,GB
97,,Wacky Races,,,,,,,09th Jun 00,,Racing,GB
98,,Walt Disney World Quest: Magical Racing Tour,,,,,,,07th Dec 00,,Racing,GB
99,,Wave Race,,,,,,,01st Jul 92,,Racing,GB
100,,Woody Woodpecker Racing,,,,,,,01st Dec 00,,Racing,GB
101,,World Circuit Series,,,,,,,01st Jan 92,,Racing,GB
102,,Xtreme Wheels,,,,,,,26th Apr 01,,Racing,GB
1,,SolarStriker,,1.20m,0.40m,0.39m,0.36m,0.04m,01st Jan 90,,Shooter,GB
2,,1942,,,,,,,30th Apr 00,,Shooter,GB
3,,A-Force,,,,,,,01st Jan 93,,Shooter,GB
4,,Aerostar,,,,,,,01st Sep 91,,Shooter,GB
5,,Arcade Classic 1: Asteroids / Missile Command,,,,,,,01st Jul 95,,Shooter,GB
6,,Arcade Classic 2: Centipede / Millipede,,,,,,,01st Aug 95,,Shooter,GB
7,,Arcade Classic 3: Galaga / Galaxian,,,,,,,01st Sep 95,,Shooter,GB
8,,Armorines: Project S.W.A.R.M.,,,,,,,01st Dec 99,,Shooter,GB
9,,Asteroids,,,,,,,01st Feb 92,,Shooter,GB
10,,Asteroids (GBC),,,,,,,01st Sep 99,,Shooter,GB
11,,Battle Unit Zeoth,,,,,,,01st Jul 91,,Shooter,GB
12,,Burai Fighter Deluxe,,,,,,,01st Jan 91,,Shooter,GB
13,,Centipede,,,,,,,01st Dec 92,,Shooter,GB
14,,Centipede (GBC),,,,,,,01st Jan 98,,Shooter,GB
15,,Chikyuu Kaihou Gun ZAS,,,,,,,18th Dec 92,,Shooter,GB
16,,Choplifter II,,,,,,,01st Sep 91,,Shooter,GB
17,,Choplifter III,,,,,,,01st Jan 94,,Shooter,GB
18,,Contra: The Alien Wars,,,,,,,15th Jun 94,,Shooter,GB
19,,Cosmo Tank,,,,,,,01st Sep 90,,Shooter,GB
20,,Crystal Quest,,,,,,,01st Sep 91,,Shooter,GB
21,,Disney's TaleSpin,,,,,,,01st Dec 92,,Shooter,GB
22,,Dropzone,,,,,,,01st Jan 92,,Shooter,GB
23,,Dropzone (GBC),,,,,,,01st Jan 99,,Shooter,GB
24,,Faceball 2000,,,,,,,01st Dec 91,,Shooter,GB
25,,Final Reverse,,,,,,,12th Apr 91,,Shooter,GB
26,,Fortified Zone,,,,,,,01st Sep 91,,Shooter,GB
27,,Galaga: Destination Earth,,,,,,,25th Sep 00,,Shooter,GB
28,,Gamera: The Guardian of the Universe,,,,,,,03rd Mar 95,,Shooter,GB
29,,Gradius: The Interstellar Assault,,,,,,,01st Jan 92,,Shooter,GB
30,,Ikari no Yousai 2,,,,,,,21st Feb 92,,Shooter,GB
31,,Magical Chase GB,,,,,,,04th Aug 00,,Shooter,GB
32,,Mercenary Force,,,,,,,01st Oct 90,,Shooter,GB
33,,Missile Command,,,,,,,01st Mar 92,,Shooter,GB
34,,Missile Command (GBC),,,,,,,01st Sep 99,,Shooter,GB
35,,Nemesis,,,,,,,01st Jan 90,,Shooter,GB
36,,Operation C,,,,,,,01st Feb 91,,Shooter,GB
37,,Parodius,,,,,,,01st Jan 92,,Shooter,GB
38,,Pop'n TwinBee,,,,,,,01st Jan 94,,Shooter,GB
39,,Project S-11,,,,,,,14th Dec 00,,Shooter,GB
40,,R-Type,,,,,,,01st May 91,,Shooter,GB
41,,R-Type DX,,,,,,,31st May 99,,Shooter,GB
42,,R-Type II,,,,,,,01st Jan 92,,Shooter,GB
43,,Ray-Thunder,,,,,,,08th Feb 91,,Shooter,GB
44,,RoboCop,,,,,,,01st Dec 90,,Shooter,GB
45,,RoboCop (GBC),,,,,,,01st Jan 01,,Shooter,GB
46,,Sagaia,,,,,,,31st Dec 91,,Shooter,GB
47,,Space Invaders,,,,,,,01st Oct 94,,Shooter,GB
48,,Space Invaders (GBC),,,,,,,27th Oct 99,,Shooter,GB
49,,Space Invasion,,,,,,,23rd Feb 01,,Shooter,GB
50,,Space Marauder,,,,,,,28th Aug 00,,Shooter,GB
51,,StarHawk,,,,,,,12th May 92,,Shooter,GB
52,,SWiV,,,,,,,16th Mar 01,,Shooter,GB
53,,T2: The Arcade Game,,,,,,,01st Nov 92,,Shooter,GB
54,,Taiyou no Yuusha Fighbird GB,,,,,,,20th Dec 91,,Shooter,GB
55,,The Hunt for Red October,,,,,,,01st May 91,,Shooter,GB
56,,Tom Clancy's Rainbow Six,,,,,,,03rd Apr 00,,Shooter,GB
57,,Torpedo Range,,,,,,,01st Nov 96,,Shooter,GB
58,,Total Carnage,,,,,,,01st Feb 94,,Shooter,GB
59,,Vattle Giuce,,,,,,,12th Jul 91,,Shooter,GB
60,,Volley Fire,,,,,,,29th Jun 90,,Shooter,GB
61,,X,,,,,,,29th May 92,,Shooter,GB
62,,Xenon 2,,,,,,,01st Oct 92,,Shooter,GB
63,,Yars' Revenge,,,,,,,01st Sep 99,,Shooter,GB
64,,Zoids Densetsu,,,,,,,15th Jun 90,,Shooter,GB
1,,Game de Hakken!! Tamagotchi 2,,1.45m,,,1.44m,0.01m,17th Oct 97,,Simulation,GB
2,,Tamagotchi,,1.45m,,,1.44m,0.01m,26th Jun 97,,Simulation,GB
3,,Hamster Tarou,,0.30m,,,0.30m,,29th Oct 99,,Simulation,GB
4,,Harvest Moon GB,,0.23m,,,0.23m,0.00m,01st Aug 98,,Simulation,GB
5,,Harvest Moon 2 GBC,,0.12m,,,0.12m,0.00m,11th Sep 00,,Simulation,GB
6,,AirForce Delta,,,,,,,21st Nov 00,,Simulation,GB
7,,AquaLife,,,,,,,22nd Oct 99,,Simulation,GB
8,,Barbie: Pet Rescue,,,,,,,15th Aug 01,,Simulation,GB
9,,BeatMania GB,,,,,,,11th Mar 99,,Simulation,GB
10,,BeatMania GB Gotcha Mix 2,,,,,,,28th Sep 00,,Simulation,GB
11,,BeatMania GB2 Gotcha Mix,,,,,,,25th Nov 99,,Simulation,GB
12,,Bouken! Dondoko Shima,,,,,,,18th Apr 02,,Simulation,GB
13,,Burger Paradise International,,,,,,,21st Apr 00,,Simulation,GB
14,,Catz,,,,,,,01st Dec 99,,Simulation,GB
15,,Dance Dance Revolution GB,,,,,,,03rd Aug 00,,Simulation,GB
16,,Dance Dance Revolution GB Disney Mix,,,,,,,29th Mar 01,,Simulation,GB
17,,Dance Dance Revolution GB Oha Star,,,,,,,08th Feb 01,,Simulation,GB
18,,Dance Dance Revolution GB2,,,,,,,16th Nov 00,,Simulation,GB
19,,Dance Dance Revolution GB3,,,,,,,15th Mar 01,,Simulation,GB
20,,Dancing Furby,,,,,,,24th Dec 99,,Simulation,GB
21,,Densha de Go!,,,,,,,10th Dec 99,,Simulation,GB
22,,Densha de Go! 2,,,,,,,08th Dec 00,,Simulation,GB
23,,Desert Strike: Return to the Gulf,,,,,,,01st Feb 95,,Simulation,GB
24,,Dogz,,,,,,,01st Dec 99,,Simulation,GB
25,,F-15 Strike Eagle,,,,,,,01st Jun 93,,Simulation,GB
26,,Ferret Monogatari: Watashi no Okini Iri,,,,,,,28th Apr 00,,Simulation,GB
27,,Game Conveni 21,,,,,,,19th May 00,,Simulation,GB
28,,Game de Hakken!! Tamagotchi Osucchi to Mesucchi,,,,,,,15th Jan 98,,Simulation,GB
29,,Hamster Club,,,,,,,29th Oct 99,,Simulation,GB
30,,Hamster Club 2,,,,,,,15th Dec 00,,Simulation,GB
31,,Hamster Club Oshiema Chu,,,,,,,21st Sep 01,,Simulation,GB
32,,Hamster Monogatari GB + Magi Ham Mahou no Shoujo,,,,,,,09th Aug 02,,Simulation,GB
33,,Harvest Moon 3 GBC,,,,,,,14th Nov 01,,Simulation,GB
34,,Harvest Moon GBC,,,,,,,31st Dec 98,,Simulation,GB
35,,Honmei Boy,,,,,,,07th Oct 94,,Simulation,GB
36,,Itsudemo! Nyan to Wonderful,,,,,,,26th Jun 98,,Simulation,GB
37,,Jet de Go!: Let's Go By Airliner,,,,,,,27th Oct 00,,Simulation,GB
38,,Jungle Strike,,,,,,,01st Jun 95,,Simulation,GB
39,,Kandume Monsters,,,,,,,27th Mar 98,,Simulation,GB
40,,Kandume Monsters Parfait,,,,,,,04th Jun 99,,Simulation,GB
41,,Kisekae Hamster,,,,,,,21st Dec 01,,Simulation,GB
42,,Lil' Monster,,,,,,,31st Aug 00,,Simulation,GB
43,,Mr. Go no Baken Tekichuu Sube,,,,,,,01st Apr 94,,Simulation,GB
44,,Nakayoshi Cooking Series 1: Oishii Cake Okusan,,,,,,,15th Dec 00,,Simulation,GB
45,,Nakayoshi Cooking Series 2: Oishii Pan Okusan,,,,,,,20th Apr 01,,Simulation,GB
46,,Nakayoshi Pet Series 4: Kawaii Koneko,,,,,,,16th Feb 01,,Simulation,GB
47,,Pocket Love,,,,,,,18th Jul 97,,Simulation,GB
48,,Pocket Love 2,,,,,,,13th Mar 98,,Simulation,GB
49,,Super Battletank,,,,,,,01st Apr 94,,Simulation,GB
50,,Tokimeki Memorial Pocket,,,,,,,11th Feb 99,,Simulation,GB
51,,Top Gun: Firestorm,,,,,,,04th Dec 01,,Simulation,GB
52,,Top Gun: Guts and Glory,,,,,,,11th Jan 93,,Simulation,GB
53,,Tottoko Hamtaro: Tomodachi Daisakusen Dechu,,,,,,,08th Sep 00,,Simulation,GB
54,,Turn and Burn: F-14 Dogfight Simulator,,,,,,,01st May 92,,Simulation,GB
55,,Urban Strike,,,,,,,01st Nov 96,,Simulation,GB
56,,Watashi no Kitchen,,,,,,,21st Dec 01,,Simulation,GB
57,,Watashi no Restaurant,,,,,,,26th Apr 02,,Simulation,GB
58,,Winners House,,,,,,,20th Sep 91,,Simulation,GB
1,,Golf,,2.12m,0.83m,0.33m,0.92m,0.04m,01st Feb 90,,Sports,GB
2,,Tennis,,1.99m,0.75m,0.30m,0.90m,0.04m,01st Aug 89,,Sports,GB
3,,Baseball,,1.61m,0.66m,0.27m,0.65m,0.03m,01st Aug 89,,Sports,GB
4,,Tony Hawk's Pro Skater,,1.33m,0.90m,0.38m,0.01m,0.05m,29th Feb 00,,Sports,GB
5,,Mario Tennis,,1.18m,0.50m,0.18m,0.44m,0.06m,16th Jan 01,,Sports,GB
6,,Extra Bases,,0.33m,,,0.33m,,01st Apr 91,,Sports,GB
7,,Mario Golf,,0.31m,,,0.31m,,01st Oct 99,,Sports,GB
8,,Power Pro Kun Pocket 2,,0.25m,,,0.25m,,30th Mar 00,,Sports,GB
9,,Power Pro Kun Pocket,,0.17m,,,0.17m,0.00m,01st Apr 99,,Sports,GB
10,,Power Pro GB,,0.07m,,,0.07m,,26th Mar 98,,Sports,GB
11,,10 Pin Bowling,,,,,,,10th Sep 99,,Sports,GB
12,,720°,,,,,,,01st Mar 99,,Sports,GB
13,,Alien Olympics 2044 AD,,,,,,,01st Jan 92,,Sports,GB
14,,All-Star Baseball 2000,,,,,,,01st Jan 99,,Sports,GB
15,,All-Star Baseball 2001,,,,,,,01st Jun 00,,Sports,GB
16,,All-Star Baseball 99,,,,,,,01st May 98,,Sports,GB
17,,All-Star Tennis 2000,,,,,,,01st Jan 99,,Sports,GB
18,,Antz World Sportz,,,,,,,01st Jan 01,,Sports,GB
19,,Bakuchou Retsuden Shou: Hyper Fishing,,,,,,,24th Jul 98,,Sports,GB
20,,Bakutsu Retsuden Shou: Happy Fishing,,,,,,,24th Jul 98,,Sports,GB
21,,Barca Total 2000,,,,,,,01st Jan 00,,Sports,GB
22,,Bases Loaded,,,,,,,01st Jul 90,,Sports,GB
23,,Bass Fishing Tatsujin Techou,,,,,,,21st Jun 96,,Sports,GB
24,,Bass Masters Classic,,,,,,,04th Nov 99,,Sports,GB
25,,Battle Dodge Ball,,,,,,,16th Oct 92,,Sports,GB
26,,Battle Ping Pong,,,,,,,31st Aug 90,,Sports,GB
27,,Bikkuri Nekketsu Shin Kiroku! Dokodemo Kin Medal,,,,,,,16th Jul 93,,Sports,GB
28,,Billy Bob's Huntin'-n-Fishin',,,,,,,17th Nov 99,,Sports,GB
29,,Black Bass: Lure Fishing,,,,,,,01st Jan 94,,Sports,GB
30,,Blades of Steel,,,,,,,01st Aug 91,,Sports,GB
31,,Bo Jackson's Hit and Run! Baseball and Football,,,,,,,01st Jun 91,,Sports,GB
32,,Boarder Zone,,,,,,,01st Jan 99,,Sports,GB
33,,Captain Tsubasa J: Zenkoku Seiha e no Chousen,,,,,,,14th Sep 95,,Sports,GB
34,,Captain Tsubasa VS,,,,,,,27th Mar 92,,Sports,GB
35,,Card Captor Sakura: Tomoe Shougakkou Daiundoukai,,,,,,,06th Oct 00,,Sports,GB
36,,Carl Lewis Athletics,,,,,,,15th Sep 00,,Sports,GB
37,,Championship Pool,,,,,,,01st Nov 93,,Sports,GB
38,,Chi to Ase to Namida no Koukou Yakyuu,,,,,,,03rd Nov 00,,Sports,GB
39,,College Slam,,,,,,,01st Jan 96,,Sports,GB
40,,CyberTiger,,,,,,,01st Nov 00,,Sports,GB
41,,Dave Mirra Freestyle BMX,,,,,,,10th Nov 00,,Sports,GB
42,,Deer Hunter,,,,,,,22nd Dec 99,,Sports,GB
43,,Dodge Boy,,,,,,,06th Dec 91,,Sports,GB
44,,Double Dribble: 5 on 5,,,,,,,02nd Jan 91,,Sports,GB
45,,Elite Soccer,,,,,,,01st Jan 94,,Sports,GB
46,,ESPN National Hockey Night,,,,,,,21st Mar 01,,Sports,GB
47,,European Super League,,,,,,,30th Mar 01,,Sports,GB
48,,Family Jockey,,,,,,,29th Mar 91,,Sports,GB
49,,Family Jockey 2,,,,,,,27th Aug 93,,Sports,GB
50,,Famista 2,,,,,,,30th Jul 92,,Sports,GB
51,,Famista 3,,,,,,,29th Oct 93,,Sports,GB
52,,FIFA 2000,,,,,,,30th Nov 99,,Sports,GB
53,,FIFA International Soccer,,,,,,,01st Feb 95,,Sports,GB
54,,FIFA Soccer 96,,,,,,,01st Dec 95,,Sports,GB
55,,FIFA Soccer 97,,,,,,,01st Nov 96,,Sports,GB
56,,FIFA: Road to World Cup 98,,,,,,,01st Jan 97,,Sports,GB
57,,Frank Thomas Big Hurt Baseball,,,,,,,01st Jan 95,,Sports,GB
58,,Full Time Soccer,,,,,,,01st Jan 00,,Sports,GB
59,,G1 King! 3-Hitsu no Yosouya,,,,,,,26th Mar 93,,Sports,GB
60,,Gakuen Battle Fishers: Yoky Shiimono wa Tsure,,,,,,,30th Mar 00,,Sports,GB
61,,Goal!,,,,,,,02nd Jan 93,,Sports,GB
62,,Golden Goal,,,,,,,01st Jan 99,,Sports,GB
63,,Golf Daisuki!,,,,,,,29th Oct 99,,Sports,GB
64,,Golf Ou,,,,,,,16th Jul 99,,Sports,GB
65,,Granada Musashi RV,,,,,,,24th Jul 98,,Sports,GB
66,,Grander Musashi RV,,,,,,,24th Jul 98,,Sports,GB
67,,Heavyweight Championship Boxing,,,,,,,01st Sep 90,,Sports,GB
68,,Higashio Osamu Kanshuu Pro Yakyuu Stadium '91,,,,,,,09th Aug 91,,Sports,GB
69,,Higashio Osamu Kanshuu Pro Yakyuu Stadium '92,,,,,,,17th Jul 92,,Sports,GB
70,,Hit the Ice,,,,,,,01st Oct 92,,Sports,GB
71,,Hole in One Golf,,,,,,,30th Aug 99,,Sports,GB
72,,Honoo no Doukyuuji: Dodge Danpei,,,,,,,24th Apr 92,,Sports,GB
73,,Hyper Black Bass '95,,,,,,,20th Oct 95,,Sports,GB
74,,In Your Face,,,,,,,02nd Jan 90,,Sports,GB
75,,International Superstar Soccer,,,,,,,01st Oct 98,,Sports,GB
76,,International Superstar Soccer 2000,,,,,,,01st Dec 00,,Sports,GB
77,,International Superstar Soccer 99,,,,,,,01st Jan 00,,Sports,GB
78,,International Track & Field,,,,,,,19th Jan 00,,Sports,GB
79,,Itchy & Scratchy in Miniature Golf Madness,,,,,,,01st Nov 94,,Sports,GB
80,,J-League Fighting Soccer: The King of Ace Strikers,,,,,,,27th Dec 92,,Sports,GB
81,,J-League Superstar Soccer,,,,,,,26th Jun 98,,Sports,GB
82,,J-League Winning Goal,,,,,,,02nd Apr 94,,Sports,GB
83,,Jack Nicklaus Golf,,,,,,,01st May 92,,Sports,GB
84,,Jimmy Connors Tennis,,,,,,,01st May 93,,Sports,GB
85,,Jordan vs Bird: One on One,,,,,,,01st Feb 92,,Sports,GB
86,,Ken Griffey Jr. Presents Major League Baseball,,,,,,,01st Oct 97,,Sports,GB
87,,Ken Griffey Jr.'s Slugfest,,,,,,,01st May 99,,Sports,GB
88,,Legend of the River King,,,,,,,01st Aug 98,,Sports,GB
89,,Madden '95,,,,,,,01st Jan 94,,Sports,GB
90,,Madden 96,,,,,,,01st Oct 95,,Sports,GB
91,,Madden 97,,,,,,,01st Nov 96,,Sports,GB
